rsi,trend,label,fvg_type,pair,price_momentum,volatility_ratio,rsi_fast,rsi_slow,pivot_high,pivot_low,hour,day_of_week,volume_ratio
52.059936452871234,bullish,0,bearish,COINBASE_BTC-USD_daily,0.0052990800796981485,0,57.381116749508834,48.9950151859733,0,0,0,2,0.8761899273137934
52.381472857907944,,0,bearish,COINBASE_BTC-USD_daily,0.015552430866249134,0,60.655507410733414,50.059722503916575,0,0,0,3,0.9090783242404892
53.977100117132075,,0,bearish,COINBASE_BTC-USD_daily,0.020121585752204796,0,60.38487897855249,50.00492135439365,0,0,0,4,0.9427813209798626
53.87988432236307,,0,bearish,COINBASE_BTC-USD_daily,-0.0002916788199509579,0,65.31924252094679,51.527835908130065,0,0,0,5,0.6951119556756998
56.20187302141895,,0,bearish,COINBASE_BTC-USD_daily,0.012579678331715138,0,65.03112850059179,51.477638377753266,0,0,0,6,0.629943269212967
56.109122996691404,,0,bearish,COINBASE_BTC-USD_daily,0.01606645863203182,0,68.52922098260716,52.52653911786378,0,1,0,0,1.2393713448161736
57.73174009631489,,0,bearish,COINBASE_BTC-USD_daily,0.03482420072165815,0,80.51190929477829,57.597202508557444,1,0,0,1,1.560669371415692
65.06051639827686,bullish,0,bearish,COINBASE_BTC-USD_daily,0.02400537183145879,0,66.7537354511168,54.748375458559785,0,0,0,2,1.4223900567490406
59.87338496629926,,0,bearish,COINBASE_BTC-USD_daily,0.012587529176392165,0,61.80627886442504,53.63006028714359,0,0,0,3,0.8997397513977804
57.87807466918521,,0,bearish,COINBASE_BTC-USD_daily,0.018676783257597807,0,65.7460998015813,54.916280313044375,0,0,0,4,0.7814150939528243
59.79731609880316,,0,bearish,COINBASE_BTC-USD_daily,0.02124922183025535,0,70.13101412684263,56.46308342383564,0,0,0,5,0.5840217137734247
62.06782475493134,,0,bearish,COINBASE_BTC-USD_daily,0.009649691858579335,0,76.22176747520574,58.99656859491438,0,0,0,6,0.7027506934359178
65.65094333965084,bullish,0,bearish,COINBASE_BTC-USD_daily,0.009795081967213015,0,62.88430215740214,55.94884980029115,0,0,0,0,0.9038318856798504
60.19197653192332,,0,bearish,COINBASE_BTC-USD_daily,0.03313575368403732,0,72.64995374680078,59.765947702382206,0,1,0,1,1.086557627206194
65.5825496793899,,0,bearish,COINBASE_BTC-USD_daily,0.036505013300593525,0,76.26169843682297,61.5020677983812,0,0,0,2,1.287149760874642
67.90259241464116,bullish,0,bearish,COINBASE_BTC-USD_daily,0.036249847604340246,0,78.73340712650146,62.77442853976135,0,0,0,3,1.1283045851120554
69.56911119024255,bullish,0,bearish,COINBASE_BTC-USD_daily,0.057866838004979604,0,86.67577946996498,68.19101806385547,0,0,0,4,1.4932313746860715
76.12086450078401,bullish,0,bearish,COINBASE_BTC-USD_daily,0.10747189415154845,0,91.04155427568304,72.83338009179027,1,0,0,5,1.6824570009328303
81.03826160569821,bullish,0,bearish,COINBASE_BTC-USD_daily,0.05581895693055494,0,69.03936739415809,64.58256991336256,0,0,0,6,0.8794739993357937
68.39329639240906,,0,bearish,COINBASE_BTC-USD_daily,0.046985430568168285,0,69.22678913913172,64.67333780001829,0,1,0,0,0.8441565308734149
68.50760844883965,bearish,0,bearish,COINBASE_BTC-USD_daily,0.06333581709086622,0,75.34232451982155,67.7234575678446,0,0,0,1,0.7363036158863647
72.29684838418501,,0,bearish,COINBASE_BTC-USD_daily,0.02027103974490374,0,68.99219695736039,65.37078597835088,0,0,0,2,0.9772912067605191
68.75980956119426,,0,bearish,COINBASE_BTC-USD_daily,0.010884303880968949,0,76.024892980627,68.76912501471206,0,0,0,3,1.3422816403072668
73.00299320302715,,0,bearish,COINBASE_BTC-USD_daily,0.05192452830188676,0,78.38688507364283,70.04398037088394,0,0,0,4,1.0691453706069445
74.54103126864892,bullish,0,bearish,COINBASE_BTC-USD_daily,0.07210468755892441,0,82.2504944682494,72.29302202716664,0,0,0,5,0.8219496600597531
77.19124014490411,bullish,0,bearish,COINBASE_BTC-USD_daily,0.05100685992476217,0,82.69430287080283,72.5590247095755,0,0,0,6,1.5587848703197
77.50138427035233,bullish,0,bearish,COINBASE_BTC-USD_daily,0.06819957584551872,0,84.14321448494321,73.39897806211084,0,0,0,0,1.1067702342422812
78.48810864532044,,0,bearish,COINBASE_BTC-USD_daily,0.07167198375870076,0,88.59434089552309,76.42607777695204,0,0,0,1,1.6187884109384603
81.90302906486866,,0,bearish,COINBASE_BTC-USD_daily,0.09086669536518865,0,91.4006401513345,78.93426841896864,0,0,0,2,2.1706762305901797
84.537185241592,bullish,0,bearish,COINBASE_BTC-USD_daily,0.11182243483766552,0,93.88323361832742,81.80786042095583,0,0,0,3,1.5786511500894933
87.3425527979317,bullish,0,bearish,COINBASE_BTC-USD_daily,0.15489349756114668,0,95.52221700201919,84.25815707217788,1,0,0,4,1.9998827127957928
89.55940349599497,bullish,0,bearish,COINBASE_BTC-USD_daily,0.09665621734587249,0,71.17279830246328,72.96503346048817,0,0,0,5,1.6979408911245066
74.2357239359146,,0,bearish,COINBASE_BTC-USD_daily,0.11450898142823296,0,77.90498302177036,76.37187116953254,0,0,0,6,1.1627205242891907
78.32721784376764,,0,bearish,COINBASE_BTC-USD_daily,0.20099312703475958,0,86.74320246427516,82.15092211604312,0,0,0,0,1.9972151824344315
84.72112012773908,,0,bearish,COINBASE_BTC-USD_daily,0.27847380410022793,0,91.20707984883259,86.04853149769791,0,0,0,1,3.487450934557534
88.64546564830766,bullish,0,bearish,COINBASE_BTC-USD_daily,0.24578408434869803,0,91.70164821337987,86.51751320003106,1,0,0,2,3.6899448749564314
89.1027551011016,bullish,0,bearish,COINBASE_BTC-USD_daily,0.22982372558361108,0,73.15803572844862,76.13711518669034,0,0,0,3,1.8630753096297097
76.31715731090155,,0,bearish,COINBASE_BTC-USD_daily,0.1354640927578461,0,64.41006646856191,70.98865084318024,0,1,0,4,1.3300055264548096
70.08248553885724,bearish,1,bearish,COINBASE_BTC-USD_daily,0.053667752799759105,0,68.05173362044606,72.57942351751312,0,0,0,5,0.5523193262030258
72.08887132332286,,0,bearish,COINBASE_BTC-USD_daily,-0.0749072011878249,0,60.637462920920925,68.53770021973406,0,0,0,6,0.48731756350199856
67.12345706993048,,0,bearish,COINBASE_BTC-USD_daily,-0.07431707317073177,0,63.07404100319101,69.46457040497971,0,0,0,0,0.7179737458911581
68.34250560847079,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.12930967691950102,0,41.03518666920087,56.4733522505544,0,0,0,1,1.0330849844179713
52.69410013081578,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.1627683177844903,0,33.3559336266495,50.83561733132806,0,1,0,2,1.0883156163161376
46.252941902505995,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.12556846235804686,0,45.03129214287368,55.38522961169859,0,0,0,3,0.9249015591414237
52.354663644135,,0,bearish,COINBASE_BTC-USD_daily,-0.0956584543776583,0,45.78305039568618,55.677393133178185,0,0,0,4,0.589778774335976
52.74658880750793,,0,bearish,COINBASE_BTC-USD_daily,-0.11809343134930039,0,44.28058323355823,54.87498880532917,0,0,0,5,0.35208006494510574
51.77128797661115,,0,bearish,COINBASE_BTC-USD_daily,-0.04214866227679892,0,39.04017817179298,52.11037858078054,0,0,0,6,0.372117414218483
48.39284882464704,,0,bearish,COINBASE_BTC-USD_daily,0.06286717752234994,0,45.41260335480677,54.16060438450068,0,1,0,0,0.43379863836247307
51.287311555869394,bearish,0,bearish,COINBASE_BTC-USD_daily,0.0,0,47.71727583712116,54.89348299404777,1,0,0,1,0.44342164357421204
52.32806698284327,,0,bearish,COINBASE_BTC-USD_daily,-0.007631555594995065,0,47.07320316264145,54.638694229187905,0,0,0,2,0.3247409495663021
51.99574689883783,,0,bearish,COINBASE_BTC-USD_daily,-0.02479758596994397,0,41.184428761048686,52.32327542341677,0,0,0,3,0.4330188877904438
48.95559843533151,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.001672189019292225,0,38.684783768211084,51.31243780447823,0,1,0,4,0.6123986931195472
47.62785880892694,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.017693532398089462,0,43.28977020777392,52.4192699053859,0,0,0,5,0.34296509569734934
49.325173534217576,,0,bearish,COINBASE_BTC-USD_daily,-0.037980326309845824,0,40.74208865118727,51.541252835993085,0,0,0,6,0.2424786694773024
48.12643249300133,,0,bearish,COINBASE_BTC-USD_daily,-0.037229127544785245,0,40.147215278430956,51.346370046455434,0,0,0,0,0.388095639709285
47.856135315664794,,0,bearish,COINBASE_BTC-USD_daily,-0.016574247112527307,0,38.30898335569398,50.77848659199046,0,0,0,1,0.5186558900589338
47.054430136242274,,0,bearish,COINBASE_BTC-USD_daily,0.020441080678681223,0,49.14764445542063,52.95818176953725,0,1,0,2,0.8625489273955071
50.60972854031545,,0,bearish,COINBASE_BTC-USD_daily,0.0781957186544342,0,68.33472264354081,58.6428572364433,1,0,0,3,1.5892149562243414
59.30853205128261,bullish,0,bearish,COINBASE_BTC-USD_daily,0.10651509066757292,0,71.34027910887211,59.856347063248016,0,0,0,4,0.8253042103946796
61.06775396149266,,0,bearish,COINBASE_BTC-USD_daily,0.10600619195046446,0,70.02941944401572,59.54623652861585,0,0,0,5,0.6404507041431586
60.59088774431453,,0,bearish,COINBASE_BTC-USD_daily,0.1596261682242992,0,77.60853265351768,62.74612415072344,0,0,0,6,0.660330891287381
65.21030852682415,,0,bearish,COINBASE_BTC-USD_daily,0.14554076235637425,0,79.47375359455593,63.67534158628628,1,0,0,0,1.4065719490690234
66.51230996227068,bullish,0,bearish,COINBASE_BTC-USD_daily,0.028675156706469584,0,61.21449808079951,58.93769572675163,0,0,0,1,1.206410967426478
59.19029924803998,,0,bearish,COINBASE_BTC-USD_daily,0.005053184064323313,0,58.26290277094356,58.0801312905758,0,1,0,2,1.2215482987869768
57.89312426939909,bearish,0,bearish,COINBASE_BTC-USD_daily,0.012680550890157738,0,59.75799303207944,58.498887366495154,0,0,0,3,1.006935321772417
58.539383762752784,,0,bearish,COINBASE_BTC-USD_daily,-0.022189984955942377,0,61.75371581905795,59.03537351494498,0,0,0,4,0.8161951325512254
59.37772693016923,,0,bearish,COINBASE_BTC-USD_daily,0.029533513771692332,0,76.51570300964904,64.29987967842729,0,0,0,5,1.1952356934391395
67.14939174158344,,0,bearish,COINBASE_BTC-USD_daily,0.06857284658652252,0,75.88945792055921,64.1412676957988,0,0,0,6,1.2986678510637104
66.89681087183644,bullish,0,bearish,COINBASE_BTC-USD_daily,0.09647222222222229,0,79.13981110789851,65.59539836392614,0,0,0,0,1.0187660656386863
68.9493237270272,,0,bearish,COINBASE_BTC-USD_daily,0.15802858169555245,0,86.36877005631717,69.91477791472109,0,0,0,1,1.0886839549715845
74.65560320570161,,0,bearish,COINBASE_BTC-USD_daily,0.14948623550744533,0,85.58270548440899,69.70602509438308,0,0,0,2,1.7400992086540379
74.32144762495956,bullish,0,bearish,COINBASE_BTC-USD_daily,0.0713678187582154,0,81.32776289028769,68.64561928806984,0,0,0,3,0.908277466946893
72.59720841987996,,0,bearish,COINBASE_BTC-USD_daily,0.1687524190427041,0,89.61331598654012,74.29284552871113,0,0,0,4,1.6512603620511865
79.60500808788169,,0,bearish,COINBASE_BTC-USD_daily,0.10675651711296319,0,73.25200471556764,68.68835635517509,1,1,0,5,3.0860152894772894
71.15071195967553,,0,bearish,COINBASE_BTC-USD_daily,0.03554208239843404,0,70.41634968543335,67.67492654937499,0,0,0,6,0.6955412927492473
69.64480542821036,,0,bearish,COINBASE_BTC-USD_daily,0.061234733143717524,0,74.30270322333067,69.26914798250874,0,0,0,0,9.363765459648159
71.7974209603195,,0,bearish,COINBASE_BTC-USD_daily,0.11689280215550424,0,80.308893841203,72.14036193261109,1,0,0,1,0.617189540127441
75.51834324647143,bullish,0,bearish,COINBASE_BTC-USD_daily,0.0022519041836848164,0,70.53117859149785,68.71332337357305,0,0,0,2,1.900266359350101
70.43081366662595,,0,bearish,COINBASE_BTC-USD_daily,0.042644264884290406,0,71.14011141864071,68.94343449310819,0,0,0,3,0.3331154726311796
70.74607989708764,,0,bearish,COINBASE_BTC-USD_daily,0.06763017771938329,0,74.25185172032528,70.1009550696729,0,0,0,4,0.26748694813658797
72.33830853006603,,0,bearish,COINBASE_BTC-USD_daily,0.038918042386432816,0,72.03091144568954,69.43490796860894,1,0,0,5,0.3692538116066223
71.31373830599851,,0,bearish,COINBASE_BTC-USD_daily,-0.04749391517866752,0,53.19969526740137,63.0540892348276,0,0,0,6,0.4459973888955136
61.7583833062146,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.03779985461594382,0,48.96305735058535,61.37405085496623,0,1,0,0,0.3668721151527047
59.32966699396283,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.04737650933040616,0,46.6478433433157,60.47032209222567,0,0,0,1,0.35909057526513455
58.017098021093595,,0,bearish,COINBASE_BTC-USD_daily,-0.044778375110650526,0,54.1034230320943,62.19164411230957,0,0,0,2,0.4079189606546131
60.76937330352067,,0,bearish,COINBASE_BTC-USD_daily,-0.01203147694508877,0,63.42875784464184,64.71493633261443,1,0,0,3,0.3686092707495871
64.67050024024886,bullish,0,bearish,COINBASE_BTC-USD_daily,0.030799149744471066,0,63.49377377953965,64.73350382751923,0,0,0,4,0.18980444686456396
64.69890294282595,,0,bearish,COINBASE_BTC-USD_daily,-0.039834252878826026,0,36.16663492638872,53.88689374706686,0,1,0,5,0.7283608299176726
49.185607261070956,,0,bearish,COINBASE_BTC-USD_daily,-0.021202064896755135,0,40.51991625363159,55.0398616087945,0,0,0,6,0.30198076337175084
51.028788473979894,,0,bearish,COINBASE_BTC-USD_daily,-0.046312411002870535,0,38.89955914643883,54.29361705749495,0,0,0,0,0.37712750642494985
50.006109514030236,,0,bearish,COINBASE_BTC-USD_daily,-0.04794400315969638,0,49.106085360507244,56.929328666387434,0,0,0,1,0.3547862107118268
54.250525721377734,bullish,0,bearish,COINBASE_BTC-USD_daily,-0.06118374868374865,0,44.76919697381441,55.265967152416245,0,0,0,2,0.2730207810907635
51.89218676358355,bullish,0,bearish,COINBASE_BTC-USD_daily,0.02608426122410057,0,46.976602225642445,55.813679485927125,0,1,0,3,0.36963128551405494
52.78526460564764,,0,bearish,COINBASE_BTC-USD_daily,0.025758146543605198,0,51.9351900765812,57.03574457177227,0,0,0,4,0.23774373077309682
54.78522782012521,,0,bearish,COINBASE_BTC-USD_daily,0.03190027018059438,0,51.65921878341963,56.95475956052449,1,0,0,5,0.20380695303980562
54.663131530694706,bullish,0,bearish,COINBASE_BTC-USD_daily,-0.004563368595726924,0,47.69064678090842,55.83732143174597,0,1,0,6,0.4883109392514518
52.95705091683078,,0,bearish,COINBASE_BTC-USD_daily,0.01378665731978046,0,50.17305817134041,56.33732078955403,0,0,0,0,0.7615654933848945
53.819872800296636,,0,bearish,COINBASE_BTC-USD_daily,0.006947833159056449,0,49.453270082866716,56.16180634945334,0,0,0,1,0.83086976461239
53.54185464829836,,0,bearish,COINBASE_BTC-USD_daily,-0.010994812468438697,0,45.74515856748114,55.2859209477425,0,1,0,2,0.8894441287557633
52.13713672869935,bearish,0,bearish,COINBASE_BTC-USD_daily,0.05436380339917313,0,72.85561167691165,62.328894256851626,0,0,0,3,2.106884221013617
63.810888838231314,,0,bearish,COINBASE_BTC-USD_daily,0.05216364520386185,0,66.4914292730019,60.68116133926701,1,0,0,4,1.2516968184289547
61.17281572041565,bullish,0,bearish,COINBASE_BTC-USD_daily,0.03810072605739312,0,61.03682352389408,59.23924114658699,0,0,0,5,0.6573071358504139
58.87429980424361,,0,bearish,COINBASE_BTC-USD_daily,0.038422485807910745,0,60.48079058446181,59.09760142414621,0,0,0,6,0.6259213133942506
58.64634264587472,,0,bearish,COINBASE_BTC-USD_daily,0.042518625107340835,0,59.190368435106976,58.794819932558305,0,0,0,0,0.8935460898707801
58.14897264274822,,0,bearish,COINBASE_BTC-USD_daily,-0.0545886248284575,0,40.20191290159345,53.34907328410593,0,0,0,1,1.0613204227867057
49.56008087747719,,0,bearish,COINBASE_BTC-USD_daily,-0.04768506293460084,0,39.00928945902804,52.928590797199426,0,0,0,2,1.4247689653780025
48.92437682023466,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.04518406678804565,0,36.23791332560983,51.97807486790359,0,0,0,3,0.8819870573020492
47.47525840620333,,0,bearish,COINBASE_BTC-USD_daily,-0.20547123269405998,0,11.348760811629234,34.67662143189898,0,0,0,4,3.983760736323953
25.745577804256826,,0,bearish,COINBASE_BTC-USD_daily,-0.1346646185355863,0,34.063914234138394,43.21002303734577,0,1,0,5,2.3027236491998515
38.72987015330573,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.12799244257044773,0,31.01776415029768,41.3468695493883,0,0,0,6,1.0508440962364471
36.473446697539096,,0,bearish,COINBASE_BTC-USD_daily,-0.11063613466737532,0,35.259014042404516,42.96823626723136,0,0,0,0,1.0897392450304786
38.881376537171235,,0,bearish,COINBASE_BTC-USD_daily,-0.127339953026533,0,31.84185036868145,41.179980665621805,0,0,0,1,0.9971620417569411
36.643509014188425,bearish,0,bearish,COINBASE_BTC-USD_daily,0.17064302296310818,0,54.81948806826536,50.84217648703124,1,1,0,2,1.6272979328640138
50.45620661415378,,0,bearish,COINBASE_BTC-USD_daily,0.05320298430666326,0,50.60597137031576,49.05116696968984,0,0,0,3,0.9964828265820728
48.067136472804606,,0,bearish,COINBASE_BTC-USD_daily,0.011731755007134081,0,40.18814716968325,44.312937334566826,0,0,0,4,1.447571469807645
41.891925283388055,,0,bearish,COINBASE_BTC-USD_daily,0.006781158253007291,0,42.58365419295421,45.27713208012025,0,0,0,5,0.6714252554682982
43.25572363350375,,0,bearish,COINBASE_BTC-USD_daily,0.07402670077544182,0,50.41567681696416,48.44552255987212,0,0,0,6,0.38260046159543676
47.72241965340666,,0,bearish,COINBASE_BTC-USD_daily,-0.06484445931093807,0,45.04501902620542,46.33512154299147,0,0,0,0,0.6944891992656539
44.87254812218473,,0,bearish,COINBASE_BTC-USD_daily,-0.043578093702672294,0,45.126972939789546,46.36460336016573,0,0,0,1,0.7408416420492868
44.91511992378368,,0,bearish,COINBASE_BTC-USD_daily,0.031052494123792185,0,47.257209595007666,47.07333730411339,0,0,0,2,0.6992718490515556
45.95845044576256,,0,bearish,COINBASE_BTC-USD_daily,-0.020361290322580605,0,39.00571878525764,44.20840544545763,0,0,0,3,1.0024176559848856
41.96078704827292,,0,bearish,COINBASE_BTC-USD_daily,-0.06046396228755735,0,38.52491923838291,44.03600131758419,0,1,0,4,1.2776535342697446
41.7213479665434,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.03306080735820127,0,38.3943054272899,43.99338663713618,0,0,0,5,0.4380024871504485
41.66078553786843,,0,bearish,COINBASE_BTC-USD_daily,-0.06024927210502129,0,32.292293164694016,41.95670982634711,0,0,0,6,0.5808776159003531
38.765725427986375,,0,bearish,COINBASE_BTC-USD_daily,-0.0594239975683275,0,36.102519452323186,42.8501249332874,0,0,0,0,0.8307725077336673
40.204838252707326,,0,bearish,COINBASE_BTC-USD_daily,-0.017597007455019686,0,38.02851224809016,43.28403445545912,0,0,0,1,0.7263584903884526
40.9127546559361,,0,bearish,COINBASE_BTC-USD_daily,-0.02590577796556459,0,34.91312203748535,42.42579353106125,0,1,0,2,0.7513975946614245
39.63060886923395,,0,bearish,COINBASE_BTC-USD_daily,0.02518099667071816,0,55.11568154445561,47.566701381707276,1,0,0,3,1.0425294126187121
47.90969048180182,,0,bearish,COINBASE_BTC-USD_daily,0.044978937355619086,0,51.6984470554418,46.76636544951225,0,0,0,4,0.930709813125081
46.65204488326118,,0,bearish,COINBASE_BTC-USD_daily,0.011068321977755646,0,43.52527434406894,44.7155800410849,0,0,0,5,0.7947123214986611
43.46244286841762,,0,bearish,COINBASE_BTC-USD_daily,0.012227495776687247,0,45.78774574465751,45.2856170698319,0,0,0,6,0.5429121975147914
44.38892584254752,,0,bearish,COINBASE_BTC-USD_daily,0.00615392956868277,0,39.997133438093776,43.816202935495234,0,0,0,0,0.931153901461651
42.088197826975204,,0,bearish,COINBASE_BTC-USD_daily,-0.03945977989123428,0,42.070005503256176,44.27662657968939,0,0,0,1,1.1467925382859647
42.86167909029215,bearish,0,bearish,COINBASE_BTC-USD_daily,-0.015760728218465525,0,49.65879732312107,46.014099105452324,1,0,0,2,1.3163802735031072
45.7786971157079,,0,bearish,COINBASE_BTC-USD_daily,0.007431280630726622,0,49.38363069057635,45.95924116413905,0,1,0,3,1.4372331989277836
45.687120009523674,,0,bearish,COINBASE_BTC-USD_daily,0.012079790193117779,0,54.70957724632343,47.162405599474745,0,0,0,4,0.8513908587032346
47.73526633514999,,0,bearish,COINBASE_BTC-USD_daily,0.05351080454814894,0,64.82612782115396,49.9061097408385,0,0,0,5,0.8124300952525911
52.27612709190938,bullish,0,bearish,COINBASE_BTC-USD_daily,0.09098958892347309,0,75.80784940998201,54.25108602089597,0,0,0,6,1.0195300613313665
58.964188241347976,bullish,0,bearish,COINBASE_BTC-USD_daily,0.05419617376598662,0,64.32557418114496,51.93323985232736,0,0,0,0,0.8886103587151427
54.90352729845748,bullish,0,bearish,COINBASE_BTC-USD_daily,0.0771752637284191,0,70.16957264239709,54.21054385188746,0,1,0,1,0.7677818638467783
58.32970376191415,,0,bearish,COINBASE_BTC-USD_daily,0.08676874754613273,0,74.62423874267625,56.211430129368075,0,0,0,2,1.18653337185828
61.242460537239424,,0,bearish,COINBASE_BTC-USD_daily,0.07721227621483373,0,77.62549533115542,57.705521373191615,0,0,0,3,0.9234553997166622
63.36569289326564,bullish,0,bearish,COINBASE_BTC-USD_daily,0.034752453331365896,0,76.7940580584002,57.54375996109831,0,0,0,4,0.8122121585765134
63.07371802106037,,0,bearish,COINBASE_BTC-USD_daily,0.09652838701591682,0,83.94131585147598,61.57230975729563,0,0,0,5,1.2773585947235488
68.61983245263373,,0,bearish,COINBASE_BTC-USD_daily,0.07643218300525256,0,84.31173979470043,61.82225450515462,1,0,0,6,0.9750181496128972
68.94985137547167,bullish,0,bearish,COINBASE_BTC-USD_daily,0.05382947976878616,0,82.2786720677586,61.437000003224476,0,0,0,0,0.7120453607287732
